Check Num,Opened,Closed,Revenue Center,Server,Item,Menu Group,Qty,Item Price,Net Amount,Tax,Tip,Payment Method
100520,2026-02-16 22:04:00,2026-02-16 23:35:00,Bar,Aisha Williams,Espresso Martini,Cocktails,1,15.00,12.77,4.74,14.87,Visa
100520,2026-02-16 22:04:00,2026-02-16 23:35:00,Bar,Aisha Williams,Shot - Jameson,Spirits,1,8.00,8.00,4.74,14.87,Visa
100520,2026-02-16 22:04:00,2026-02-16 23:35:00,Bar,Aisha Williams,Long Island,Cocktails,1,14.00,14.00,4.74,14.87,Visa
100520,2026-02-16 22:04:00,2026-02-16 23:35:00,Bar,Aisha Williams,Margarita,Cocktails,2,13.00,26.00,4.74,14.87,Visa
100521,2026-02-16 20:16:00,2026-02-16 21:35:00,Bar,Tony Garcia,Vodka Soda,Well Drinks,1,9.00,9.00,3.92,11.55,Visa
100521,2026-02-16 20:16:00,2026-02-16 21:35:00,Bar,Tony Garcia,Moscow Mule,Cocktails,1,12.00,12.00,3.92,11.55,Visa
100521,2026-02-16 20:16:00,2026-02-16 21:35:00,Bar,Tony Garcia,White Claw,Beer,1,7.00,7.00,3.92,11.55,Visa
100521,2026-02-16 20:16:00,2026-02-16 21:35:00,Bar,Tony Garcia,Long Island,Cocktails,2,14.00,28.00,3.92,11.55,Visa
100522,2026-02-16 12:08:00,2026-02-15 13:55:00,Bar,Tony Garcia,Shot - Fireball,Spirits,1,7.00,5.36,4.09,12.85,Discover
100522,2026-02-16 12:08:00,2026-02-15 13:55:00,Bar,Tony Garcia,Old Fashioned,Cocktails,3,14.00,42.00,4.09,12.85,Discover
100522,2026-02-16 12:08:00,2026-02-15 13:55:00,Bar,Tony Garcia,Prosecco,Wine,1,11.00,11.00,4.09,12.85,Discover
100523,2026-02-16 18:15:00,2026-02-16 20:07:00,Bar,Sofia Martinez,Prosecco,Wine,3,11.00,33.00,11.13,34.04,Mastercard
100523,2026-02-16 18:15:00,2026-02-16 20:07:00,Bar,Sofia Martinez,Burger,Food,3,16.00,48.00,11.13,34.04,Mastercard
100523,2026-02-16 18:15:00,2026-02-16 20:07:00,Bar,Sofia Martinez,Loaded Nachos,Food,2,14.00,28.00,11.13,34.04,Mastercard
100523,2026-02-16 18:15:00,2026-02-16 20:07:00,Bar,Sofia Martinez,Pretzel Bites,Food,3,12.00,36.00,11.13,34.04,Mastercard
100523,2026-02-16 18:15:00,2026-02-16 20:07:00,Bar,Sofia Martinez,Loaded Nachos,Food,1,14.00,14.00,11.13,34.04,Mastercard
100524,2026-02-16 12:23:00,2026-02-15 14:00:00,Bar,Aisha Williams,Wings Basket,Food,1,15.00,15.00,6.57,19.81,Visa
100524,2026-02-16 12:23:00,2026-02-15 14:00:00,Bar,Aisha Williams,Burger,Food,3,16.00,36.90,6.57,19.81,Visa
100524,2026-02-16 12:23:00,2026-02-15 14:00:00,Bar,Aisha Williams,Loaded Nachos,Food,3,14.00,42.00,6.57,19.81,Visa
100525,2026-02-16 23:27:00,2026-02-16 00:29:00,Bar,Jake Patterson,Shot - Tequila,Spirits,1,9.00,9.00,7.69,23.89,Cash
100525,2026-02-16 23:27:00,2026-02-16 00:29:00,Bar,Jake Patterson,House Red Wine,Wine,2,12.00,18.89,7.69,23.89,Cash
100525,2026-02-16 23:27:00,2026-02-16 00:29:00,Bar,Jake Patterson,Loaded Nachos,Food,2,14.00,28.00,7.69,23.89,Cash
100525,2026-02-16 23:27:00,2026-02-16 00:29:00,Bar,Jake Patterson,Gin & Tonic,Well Drinks,2,9.00,18.00,7.69,23.89,Cash
100525,2026-02-16 23:27:00,2026-02-16 00:29:00,Bar,Jake Patterson,House Red Wine,Wine,3,12.00,36.00,7.69,23.89,Cash
100526,2026-02-16 18:02:00,2026-02-16 19:53:00,Bar,Tony Garcia,Pretzel Bites,Food,3,12.00,36.00,5.46,17.80,Visa
100526,2026-02-16 18:02:00,2026-02-16 19:53:00,Bar,Tony Garcia,Old Fashioned,Cocktails,3,14.00,42.00,5.46,17.80,Visa
100527,2026-02-16 16:04:00,2026-02-15 17:20:00,Bar,Aisha Williams,Prosecco,Wine,2,11.00,22.00,5.18,13.52,Discover
100527,2026-02-16 16:04:00,2026-02-15 17:20:00,Bar,Aisha Williams,Mozzarella Sticks,Food,2,11.00,22.00,5.18,13.52,Discover
100527,2026-02-16 16:04:00,2026-02-15 17:20:00,Bar,Aisha Williams,Fish Tacos,Food,2,15.00,30.00,5.18,13.52,Discover
100528,2026-02-16 21:02:00,2026-02-16 21:49:00,Bar,Aisha Williams,Mozzarella Sticks,Food,3,11.00,33.00,5.53,18.64,Mastercard
100528,2026-02-16 21:02:00,2026-02-16 21:49:00,Bar,Aisha Williams,Gin & Tonic,Well Drinks,2,9.00,18.00,5.53,18.64,Mastercard
100528,2026-02-16 21:02:00,2026-02-16 21:49:00,Bar,Aisha Williams,Fish Tacos,Food,1,15.00,15.00,5.53,18.64,Mastercard
100528,2026-02-16 21:02:00,2026-02-16 21:49:00,Bar,Aisha Williams,Margarita,Cocktails,1,13.00,13.00,5.53,18.64,Mastercard
100529,2026-02-16 23:11:00,2026-02-16 23:43:00,Bar,Jake Patterson,Loaded Nachos,Food,3,14.00,42.00,9.27,24.86,Cash
100529,2026-02-16 23:11:00,2026-02-16 23:43:00,Bar,Jake Patterson,Burger,Food,3,16.00,48.00,9.27,24.86,Cash
100529,2026-02-16 23:11:00,2026-02-16 23:43:00,Bar,Jake Patterson,House Red Wine,Wine,3,12.00,30.43,9.27,24.86,Cash
100529,2026-02-16 23:11:00,2026-02-16 23:43:00,Bar,Jake Patterson,Bud Light,Beer,2,6.00,12.00,9.27,24.86,Cash
100530,2026-02-16 14:59:00,2026-02-15 15:37:00,Bar,Marcus Rivera,Loaded Nachos,Food,2,14.00,28.00,1.96,5.08,Visa
100531,2026-02-16 15:17:00,2026-02-15 17:00:00,Bar,Marcus Rivera,Espresso Martini,Cocktails,3,15.00,33.81,8.88,23.06,Amex
100531,2026-02-16 15:17:00,2026-02-15 17:00:00,Bar,Marcus Rivera,House Red Wine,Wine,1,12.00,12.00,8.88,23.06,Amex
100531,2026-02-16 15:17:00,2026-02-15 17:00:00,Bar,Marcus Rivera,Moscow Mule,Cocktails,1,12.00,12.00,8.88,23.06,Amex
100531,2026-02-16 15:17:00,2026-02-15 17:00:00,Bar,Marcus Rivera,IPA Draft,Beer,3,8.00,24.00,8.88,23.06,Amex
100531,2026-02-16 15:17:00,2026-02-15 17:00:00,Bar,Marcus Rivera,Wings Basket,Food,3,15.00,45.00,8.88,23.06,Amex
100532,2026-02-16 19:45:00,2026-02-16 20:59:00,Bar,Jake Patterson,Guinness Draft,Beer,2,8.50,17.00,5.11,11.22,Mastercard
100532,2026-02-16 19:45:00,2026-02-16 20:59:00,Bar,Jake Patterson,Loaded Nachos,Food,1,14.00,14.00,5.11,11.22,Mastercard
100532,2026-02-16 19:45:00,2026-02-16 20:59:00,Bar,Jake Patterson,Shot - Tequila,Spirits,2,9.00,18.00,5.11,11.22,Mastercard
100532,2026-02-16 19:45:00,2026-02-16 20:59:00,Bar,Jake Patterson,Shot - Jameson,Spirits,3,8.00,24.00,5.11,11.22,Mastercard
100533,2026-02-16 19:12:00,2026-02-16 20:24:00,Bar,Tony Garcia,Margarita,Cocktails,3,13.00,39.00,4.13,11.35,Cash
100533,2026-02-16 19:12:00,2026-02-16 20:24:00,Bar,Tony Garcia,Shot - Fireball,Spirits,2,7.00,14.00,4.13,11.35,Cash
100533,2026-02-16 19:12:00,2026-02-16 20:24:00,Bar,Tony Garcia,Bud Light,Beer,1,6.00,6.00,4.13,11.35,Cash
100534,2026-02-16 16:39:00,2026-02-15 18:07:00,Bar,Aisha Williams,White Claw,Beer,3,7.00,21.00,3.43,7.98,Cash
100534,2026-02-16 16:39:00,2026-02-15 18:07:00,Bar,Aisha Williams,Long Island,Cocktails,2,14.00,28.00,3.43,7.98,Cash
100535,2026-02-16 22:11:00,2026-02-16 22:50:00,Bar,Tony Garcia,Shot - Jameson,Spirits,3,8.00,24.00,3.57,7.72,Mastercard
100535,2026-02-16 22:11:00,2026-02-16 22:50:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,3,9.00,27.00,3.57,7.72,Mastercard
100536,2026-02-16 15:46:00,2026-02-15 17:05:00,Bar,Jake Patterson,Shot - Fireball,Spirits,2,7.00,14.00,0.98,3.41,Cash
100537,2026-02-16 22:15:00,2026-02-16 23:39:00,Bar,Sofia Martinez,Shot - Jameson,Spirits,2,8.00,16.00,7.46,23.44,Amex
100537,2026-02-16 22:15:00,2026-02-16 23:39:00,Bar,Sofia Martinez,Shot - Fireball,Spirits,2,7.00,12.57,7.46,23.44,Amex
100537,2026-02-16 22:15:00,2026-02-16 23:39:00,Bar,Sofia Martinez,Shot - Fireball,Spirits,3,7.00,21.00,7.46,23.44,Amex
100537,2026-02-16 22:15:00,2026-02-16 23:39:00,Bar,Sofia Martinez,Burger,Food,3,16.00,48.00,7.46,23.44,Amex
100537,2026-02-16 22:15:00,2026-02-16 23:39:00,Bar,Sofia Martinez,Gin & Tonic,Well Drinks,1,9.00,9.00,7.46,23.44,Amex
100538,2026-02-16 18:00:00,2026-02-16 19:13:00,Bar,Jake Patterson,Espresso Martini,Cocktails,2,15.00,30.00,9.03,32.22,Mastercard
100538,2026-02-16 18:00:00,2026-02-16 19:13:00,Bar,Jake Patterson,Pretzel Bites,Food,2,12.00,24.00,9.03,32.22,Mastercard
100538,2026-02-16 18:00:00,2026-02-16 19:13:00,Bar,Jake Patterson,House Red Wine,Wine,2,12.00,24.00,9.03,32.22,Mastercard
100538,2026-02-16 18:00:00,2026-02-16 19:13:00,Bar,Jake Patterson,House Red Wine,Wine,2,12.00,24.00,9.03,32.22,Mastercard
100538,2026-02-16 18:00:00,2026-02-16 19:13:00,Bar,Jake Patterson,Shot - Tequila,Spirits,3,9.00,27.00,9.03,32.22,Mastercard
100539,2026-02-16 14:29:00,2026-02-15 15:02:00,Bar,Tony Garcia,Mozzarella Sticks,Food,2,11.00,15.56,3.93,9.76,Discover
100539,2026-02-16 14:29:00,2026-02-15 15:02:00,Bar,Tony Garcia,Shot - Fireball,Spirits,1,7.00,7.00,3.93,9.76,Discover
100539,2026-02-16 14:29:00,2026-02-15 15:02:00,Bar,Tony Garcia,Moscow Mule,Cocktails,1,12.00,9.63,3.93,9.76,Discover
100539,2026-02-16 14:29:00,2026-02-15 15:02:00,Bar,Tony Garcia,Moscow Mule,Cocktails,2,12.00,24.00,3.93,9.76,Discover
100540,2026-02-16 14:06:00,2026-02-15 14:56:00,Bar,Jake Patterson,Burger,Food,3,16.00,48.00,3.36,8.72,Discover
100541,2026-02-16 12:52:00,2026-02-15 14:17:00,Bar,Sofia Martinez,Shot - Jameson,Spirits,1,8.00,8.00,2.52,5.86,Amex
100541,2026-02-16 12:52:00,2026-02-15 14:17:00,Bar,Sofia Martinez,Long Island,Cocktails,2,14.00,28.00,2.52,5.86,Amex
100542,2026-02-16 17:38:00,2026-02-15 18:19:00,Bar,Sofia Martinez,Moscow Mule,Cocktails,1,12.00,12.00,0.84,1.96,Cash
100543,2026-02-16 18:07:00,2026-02-16 19:20:00,Bar,Aisha Williams,IPA Draft,Beer,3,8.00,24.00,9.73,24.55,Discover
100543,2026-02-16 18:07:00,2026-02-16 19:20:00,Bar,Aisha Williams,Margarita,Cocktails,1,13.00,13.00,9.73,24.55,Discover
100543,2026-02-16 18:07:00,2026-02-16 19:20:00,Bar,Aisha Williams,Rum & Coke,Well Drinks,3,9.00,27.00,9.73,24.55,Discover
100543,2026-02-16 18:07:00,2026-02-16 19:20:00,Bar,Aisha Williams,Burger,Food,3,16.00,48.00,9.73,24.55,Discover
100543,2026-02-16 18:07:00,2026-02-16 19:20:00,Bar,Aisha Williams,Vodka Soda,Well Drinks,3,9.00,27.00,9.73,24.55,Discover
100544,2026-02-16 13:41:00,2026-02-15 15:16:00,Bar,Aisha Williams,Fish Tacos,Food,2,15.00,30.00,10.50,27.14,Visa
100544,2026-02-16 13:41:00,2026-02-15 15:16:00,Bar,Aisha Williams,Shot - Tequila,Spirits,1,9.00,9.00,10.50,27.14,Visa
100544,2026-02-16 13:41:00,2026-02-15 15:16:00,Bar,Aisha Williams,Espresso Martini,Cocktails,3,15.00,45.00,10.50,27.14,Visa
100544,2026-02-16 13:41:00,2026-02-15 15:16:00,Bar,Aisha Williams,Moscow Mule,Cocktails,3,12.00,36.00,10.50,27.14,Visa
100544,2026-02-16 13:41:00,2026-02-15 15:16:00,Bar,Aisha Williams,Fish Tacos,Food,2,15.00,30.00,10.50,27.14,Visa
100545,2026-02-16 12:30:00,2026-02-15 13:15:00,Bar,Marcus Rivera,Loaded Nachos,Food,1,14.00,14.00,4.22,10.88,Visa
100545,2026-02-16 12:30:00,2026-02-15 13:15:00,Bar,Marcus Rivera,Shot - Fireball,Spirits,3,7.00,21.00,4.22,10.88,Visa
100545,2026-02-16 12:30:00,2026-02-15 13:15:00,Bar,Marcus Rivera,Mozzarella Sticks,Food,3,11.00,25.29,4.22,10.88,Visa
100546,2026-02-16 11:58:00,2026-02-15 13:37:00,Bar,Jake Patterson,Long Island,Cocktails,2,14.00,28.00,5.23,12.18,Discover
100546,2026-02-16 11:58:00,2026-02-15 13:37:00,Bar,Jake Patterson,Guinness Draft,Beer,1,8.50,8.50,5.23,12.18,Discover
100546,2026-02-16 11:58:00,2026-02-15 13:37:00,Bar,Jake Patterson,Margarita,Cocktails,2,13.00,26.00,5.23,12.18,Discover
100546,2026-02-16 11:58:00,2026-02-15 13:37:00,Bar,Jake Patterson,Loaded Nachos,Food,1,14.00,12.25,5.23,12.18,Discover
100547,2026-02-16 20:44:00,2026-02-16 21:25:00,Bar,Sofia Martinez,Moscow Mule,Cocktails,2,12.00,24.00,1.68,4.49,Mastercard
100548,2026-02-16 11:15:00,2026-02-15 12:15:00,Bar,Marcus Rivera,Vodka Soda,Well Drinks,2,9.00,13.93,4.27,12.30,Amex
100548,2026-02-16 11:15:00,2026-02-15 12:15:00,Bar,Marcus Rivera,Rum & Coke,Well Drinks,2,9.00,18.00,4.27,12.30,Amex
100548,2026-02-16 11:15:00,2026-02-15 12:15:00,Bar,Marcus Rivera,Prosecco,Wine,1,11.00,11.00,4.27,12.30,Amex
100548,2026-02-16 11:15:00,2026-02-15 12:15:00,Bar,Marcus Rivera,Vodka Soda,Well Drinks,2,9.00,18.00,4.27,12.30,Amex
100549,2026-02-16 15:48:00,2026-02-15 17:05:00,Bar,Marcus Rivera,Gin & Tonic,Well Drinks,2,9.00,18.00,3.22,8.48,Visa
100549,2026-02-16 15:48:00,2026-02-15 17:05:00,Bar,Marcus Rivera,Loaded Nachos,Food,2,14.00,28.00,3.22,8.48,Visa
100550,2026-02-16 11:07:00,2026-02-15 11:27:00,Bar,Jake Patterson,Pretzel Bites,Food,2,12.00,24.00,2.31,6.97,Amex
100550,2026-02-16 11:07:00,2026-02-15 11:27:00,Bar,Jake Patterson,Gin & Tonic,Well Drinks,1,9.00,9.00,2.31,6.97,Amex
100551,2026-02-16 22:54:00,2026-02-16 00:42:00,Bar,Tony Garcia,Wings Basket,Food,1,15.00,15.00,6.44,17.66,Visa
100551,2026-02-16 22:54:00,2026-02-16 00:42:00,Bar,Tony Garcia,Espresso Martini,Cocktails,1,15.00,15.00,6.44,17.66,Visa
100551,2026-02-16 22:54:00,2026-02-16 00:42:00,Bar,Tony Garcia,Shot - Fireball,Spirits,3,7.00,21.00,6.44,17.66,Visa
100551,2026-02-16 22:54:00,2026-02-16 00:42:00,Bar,Tony Garcia,Guinness Draft,Beer,2,8.50,17.00,6.44,17.66,Visa
100551,2026-02-16 22:54:00,2026-02-16 00:42:00,Bar,Tony Garcia,Shot - Jameson,Spirits,3,8.00,24.00,6.44,17.66,Visa
100552,2026-02-16 20:45:00,2026-02-16 21:58:00,Bar,Jake Patterson,Bud Light,Beer,2,6.00,12.00,0.84,2.07,Cash
100553,2026-02-16 12:20:00,2026-02-15 13:15:00,Bar,Aisha Williams,Fish Tacos,Food,1,15.00,15.00,2.10,6.19,Mastercard
100553,2026-02-16 12:20:00,2026-02-15 13:15:00,Bar,Aisha Williams,Espresso Martini,Cocktails,1,15.00,15.00,2.10,6.19,Mastercard
100554,2026-02-16 11:34:00,2026-02-15 13:01:00,Bar,Sofia Martinez,Moscow Mule,Cocktails,1,12.00,12.00,0.84,2.07,Visa
100555,2026-02-16 19:15:00,2026-02-16 19:36:00,Bar,Jake Patterson,Shot - Tequila,Spirits,1,9.00,9.00,2.59,8.04,Cash
100555,2026-02-16 19:15:00,2026-02-16 19:36:00,Bar,Jake Patterson,Old Fashioned,Cocktails,2,14.00,28.00,2.59,8.04,Cash
100556,2026-02-16 11:45:00,2026-02-15 12:28:00,Bar,Marcus Rivera,Guinness Draft,Beer,1,8.50,8.50,5.36,17.23,Visa
100556,2026-02-16 11:45:00,2026-02-15 12:28:00,Bar,Marcus Rivera,Shot - Fireball,Spirits,1,7.00,7.00,5.36,17.23,Visa
100556,2026-02-16 11:45:00,2026-02-15 12:28:00,Bar,Marcus Rivera,Long Island,Cocktails,2,14.00,28.00,5.36,17.23,Visa
100556,2026-02-16 11:45:00,2026-02-15 12:28:00,Bar,Marcus Rivera,Prosecco,Wine,3,11.00,33.00,5.36,17.23,Visa
100557,2026-02-16 15:24:00,2026-02-15 15:57:00,Bar,Jake Patterson,Espresso Martini,Cocktails,1,15.00,15.00,2.52,7.66,Cash
100557,2026-02-16 15:24:00,2026-02-15 15:57:00,Bar,Jake Patterson,Shot - Fireball,Spirits,3,7.00,21.00,2.52,7.66,Cash
100558,2026-02-19 16:33:00,2026-02-18 17:03:00,Bar,Aisha Williams,Guinness Draft,Beer,2,8.50,17.00,5.29,15.49,Discover
100558,2026-02-19 16:33:00,2026-02-18 17:03:00,Bar,Aisha Williams,Pretzel Bites,Food,2,12.00,24.00,5.29,15.49,Discover
100558,2026-02-19 16:33:00,2026-02-18 17:03:00,Bar,Aisha Williams,Vodka Soda,Well Drinks,1,9.00,9.00,5.29,15.49,Discover
100558,2026-02-19 16:33:00,2026-02-18 17:03:00,Bar,Aisha Williams,Guinness Draft,Beer,3,8.50,25.50,5.29,15.49,Discover
100559,2026-02-19 11:29:00,2026-02-18 12:29:00,Bar,Katie Brown,Guinness Draft,Beer,3,8.50,19.95,1.40,3.88,Mastercard
100560,2026-02-19 15:10:00,2026-02-18 15:33:00,Bar,Katie Brown,Long Island,Cocktails,1,14.00,14.00,1.82,5.33,Amex
100560,2026-02-19 15:10:00,2026-02-18 15:33:00,Bar,Katie Brown,Pretzel Bites,Food,1,12.00,12.00,1.82,5.33,Amex
100561,2026-02-19 13:33:00,2026-02-18 14:22:00,Bar,Marcus Rivera,Long Island,Cocktails,1,14.00,14.00,0.98,3.26,Visa
100562,2026-02-19 22:49:00,2026-02-19 00:04:00,Bar,Jasmine Chen,Guinness Draft,Beer,1,8.50,8.50,0.60,1.48,Discover
100563,2026-02-19 14:56:00,2026-02-18 15:25:00,Bar,Aisha Williams,Wings Basket,Food,1,15.00,15.00,1.05,2.66,Visa
100564,2026-02-19 15:18:00,2026-02-18 15:50:00,Bar,Jasmine Chen,Mozzarella Sticks,Food,3,11.00,33.00,3.99,13.96,Mastercard
100564,2026-02-19 15:18:00,2026-02-18 15:50:00,Bar,Jasmine Chen,Shot - Jameson,Spirits,3,8.00,24.00,3.99,13.96,Mastercard
100565,2026-02-19 22:22:00,2026-02-19 23:19:00,Bar,Tyler Brooks,Vodka Soda,Well Drinks,1,9.00,9.00,1.23,4.02,Cash
100565,2026-02-19 22:22:00,2026-02-19 23:19:00,Bar,Tyler Brooks,Guinness Draft,Beer,1,8.50,8.50,1.23,4.02,Cash
100566,2026-02-19 13:56:00,2026-02-18 14:28:00,Bar,Jasmine Chen,Moscow Mule,Cocktails,3,12.00,36.00,3.43,10.48,Visa
100566,2026-02-19 13:56:00,2026-02-18 14:28:00,Bar,Jasmine Chen,Margarita,Cocktails,1,13.00,13.00,3.43,10.48,Visa
100567,2026-02-19 11:19:00,2026-02-18 12:02:00,Bar,Jasmine Chen,House Red Wine,Wine,3,12.00,29.95,2.10,6.89,Amex
100568,2026-02-19 23:11:00,2026-02-19 00:46:00,Bar,Jasmine Chen,Fish Tacos,Food,2,15.00,30.00,3.29,8.77,Cash
100568,2026-02-19 23:11:00,2026-02-19 00:46:00,Bar,Jasmine Chen,IPA Draft,Beer,1,8.00,8.00,3.29,8.77,Cash
100568,2026-02-19 23:11:00,2026-02-19 00:46:00,Bar,Jasmine Chen,Shot - Tequila,Spirits,1,9.00,9.00,3.29,8.77,Cash
100569,2026-02-19 17:25:00,2026-02-18 18:31:00,Bar,Marcus Rivera,White Claw,Beer,3,7.00,21.00,4.41,11.90,Mastercard
100569,2026-02-19 17:25:00,2026-02-18 18:31:00,Bar,Marcus Rivera,Long Island,Cocktails,3,14.00,42.00,4.41,11.90,Mastercard
100570,2026-02-19 19:41:00,2026-02-19 21:41:00,Bar,Jasmine Chen,Old Fashioned,Cocktails,3,14.00,42.00,6.09,14.20,Discover
100570,2026-02-19 19:41:00,2026-02-19 21:41:00,Bar,Jasmine Chen,Espresso Martini,Cocktails,3,15.00,45.00,6.09,14.20,Discover
100571,2026-02-19 13:47:00,2026-02-18 14:03:00,Bar,Tony Garcia,Guinness Draft,Beer,2,8.50,17.00,5.67,17.31,Visa
100571,2026-02-19 13:47:00,2026-02-18 14:03:00,Bar,Tony Garcia,Espresso Martini,Cocktails,2,15.00,30.00,5.67,17.31,Visa
100571,2026-02-19 13:47:00,2026-02-18 14:03:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,1,9.00,9.00,5.67,17.31,Visa
100571,2026-02-19 13:47:00,2026-02-18 14:03:00,Bar,Tony Garcia,Rum & Coke,Well Drinks,1,9.00,9.00,5.67,17.31,Visa
100571,2026-02-19 13:47:00,2026-02-18 14:03:00,Bar,Tony Garcia,IPA Draft,Beer,2,8.00,16.00,5.67,17.31,Visa
100572,2026-02-19 15:03:00,2026-02-18 16:04:00,Bar,Katie Brown,Pretzel Bites,Food,1,12.00,12.00,4.41,11.90,Cash
100572,2026-02-19 15:03:00,2026-02-18 16:04:00,Bar,Katie Brown,Old Fashioned,Cocktails,3,14.00,42.00,4.41,11.90,Cash
100572,2026-02-19 15:03:00,2026-02-18 16:04:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,1,9.00,9.00,4.41,11.90,Cash
100573,2026-02-19 11:32:00,2026-02-18 12:50:00,Bar,Aisha Williams,Shot - Jameson,Spirits,2,8.00,16.00,9.72,23.60,Amex
100573,2026-02-19 11:32:00,2026-02-18 12:50:00,Bar,Aisha Williams,Shot - Tequila,Spirits,2,9.00,18.00,9.72,23.60,Amex
100573,2026-02-19 11:32:00,2026-02-18 12:50:00,Bar,Aisha Williams,Wings Basket,Food,3,15.00,36.76,9.72,23.60,Amex
100573,2026-02-19 11:32:00,2026-02-18 12:50:00,Bar,Aisha Williams,Burger,Food,3,16.00,41.07,9.72,23.60,Amex
100573,2026-02-19 11:32:00,2026-02-18 12:50:00,Bar,Aisha Williams,Gin & Tonic,Well Drinks,3,9.00,27.00,9.72,23.60,Amex
100574,2026-02-19 13:23:00,2026-02-18 14:10:00,Bar,Aisha Williams,Gin & Tonic,Well Drinks,3,9.00,23.85,6.08,16.21,Visa
100574,2026-02-19 13:23:00,2026-02-18 14:10:00,Bar,Aisha Williams,Wings Basket,Food,3,15.00,45.00,6.08,16.21,Visa
100574,2026-02-19 13:23:00,2026-02-18 14:10:00,Bar,Aisha Williams,Rum & Coke,Well Drinks,2,9.00,18.00,6.08,16.21,Visa
100575,2026-02-19 19:12:00,2026-02-19 19:56:00,Bar,Katie Brown,Vodka Soda,Well Drinks,1,9.00,9.00,0.63,1.57,Cash
100576,2026-02-19 17:42:00,2026-02-18 18:53:00,Bar,Tyler Brooks,Loaded Nachos,Food,3,14.00,42.00,5.18,14.66,Cash
100576,2026-02-19 17:42:00,2026-02-18 18:53:00,Bar,Tyler Brooks,Vodka Soda,Well Drinks,2,9.00,18.00,5.18,14.66,Cash
100576,2026-02-19 17:42:00,2026-02-18 18:53:00,Bar,Tyler Brooks,Old Fashioned,Cocktails,1,14.00,14.00,5.18,14.66,Cash
100577,2026-02-19 18:10:00,2026-02-18 18:54:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,3,9.00,27.00,1.89,4.40,Discover
100578,2026-02-19 23:28:00,2026-02-19 23:50:00,Bar,Tyler Brooks,Espresso Martini,Cocktails,3,15.00,45.00,9.49,23.08,Discover
100578,2026-02-19 23:28:00,2026-02-19 23:50:00,Bar,Tyler Brooks,Loaded Nachos,Food,2,14.00,28.00,9.49,23.08,Discover
100578,2026-02-19 23:28:00,2026-02-19 23:50:00,Bar,Tyler Brooks,Loaded Nachos,Food,3,14.00,32.54,9.49,23.08,Discover
100578,2026-02-19 23:28:00,2026-02-19 23:50:00,Bar,Tyler Brooks,IPA Draft,Beer,1,8.00,8.00,9.49,23.08,Discover
100578,2026-02-19 23:28:00,2026-02-19 23:50:00,Bar,Tyler Brooks,Mozzarella Sticks,Food,2,11.00,22.00,9.49,23.08,Discover
100579,2026-02-19 17:52:00,2026-02-19 19:39:00,Bar,Tyler Brooks,Moscow Mule,Cocktails,2,12.00,24.00,2.80,7.89,Amex
100579,2026-02-19 17:52:00,2026-02-19 19:39:00,Bar,Tyler Brooks,Shot - Jameson,Spirits,2,8.00,16.00,2.80,7.89,Amex
100580,2026-02-19 19:39:00,2026-02-19 20:53:00,Bar,Marcus Rivera,Loaded Nachos,Food,1,14.00,14.00,2.94,8.99,Visa
100580,2026-02-19 19:39:00,2026-02-19 20:53:00,Bar,Marcus Rivera,Loaded Nachos,Food,2,14.00,28.00,2.94,8.99,Visa
100581,2026-02-19 17:57:00,2026-02-18 18:16:00,Bar,Jake Patterson,Old Fashioned,Cocktails,3,14.00,42.00,2.94,9.83,Cash
100582,2026-02-19 14:03:00,2026-02-18 14:38:00,Bar,Katie Brown,Long Island,Cocktails,3,14.00,42.00,8.61,22.70,Discover
100582,2026-02-19 14:03:00,2026-02-18 14:38:00,Bar,Katie Brown,Old Fashioned,Cocktails,3,14.00,42.00,8.61,22.70,Discover
100582,2026-02-19 14:03:00,2026-02-18 14:38:00,Bar,Katie Brown,Margarita,Cocktails,3,13.00,39.00,8.61,22.70,Discover
100583,2026-02-19 20:02:00,2026-02-19 21:38:00,Bar,Katie Brown,Wings Basket,Food,1,15.00,15.00,9.87,30.95,Discover
100583,2026-02-19 20:02:00,2026-02-19 21:38:00,Bar,Katie Brown,Wings Basket,Food,3,15.00,45.00,9.87,30.95,Discover
100583,2026-02-19 20:02:00,2026-02-19 21:38:00,Bar,Katie Brown,Pretzel Bites,Food,3,12.00,36.00,9.87,30.95,Discover
100583,2026-02-19 20:02:00,2026-02-19 21:38:00,Bar,Katie Brown,Vodka Soda,Well Drinks,3,9.00,27.00,9.87,30.95,Discover
100583,2026-02-19 20:02:00,2026-02-19 21:38:00,Bar,Katie Brown,Gin & Tonic,Well Drinks,2,9.00,18.00,9.87,30.95,Discover
100584,2026-02-19 16:47:00,2026-02-18 17:35:00,Bar,Aisha Williams,Long Island,Cocktails,3,14.00,42.00,6.96,19.31,Visa
100584,2026-02-19 16:47:00,2026-02-18 17:35:00,Bar,Aisha Williams,Burger,Food,3,16.00,40.36,6.96,19.31,Visa
100584,2026-02-19 16:47:00,2026-02-18 17:35:00,Bar,Aisha Williams,Guinness Draft,Beer,2,8.50,17.00,6.96,19.31,Visa
100585,2026-02-19 19:50:00,2026-02-19 20:33:00,Bar,Sofia Martinez,Vodka Soda,Well Drinks,1,9.00,9.00,5.45,12.82,Amex
